idx,image_path,baseline_lmk_err,finetuned_lmk_err,lmk_err_delta_ft_minus_base,finetuned_cam_score,finetuned_lmk_abs_max
667,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_15_15_lip_roll_25.jpg,0.02746029756963253,0.027575360611081123,0.00011506304144859314,7.0849356055259705,0.5812487006187439
1345,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_9_mouth_right_21.jpg,0.027558716014027596,0.027743468061089516,0.00018475204706192017,7.221888776868582,0.6186199188232422
703,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_14_sadness_1.jpg,0.02839384414255619,0.028823252767324448,0.00042940862476825714,8.077549703419209,0.6625261902809143
1213,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_20_brow_lower_17.jpg,0.029106147587299347,0.028885558247566223,-0.00022058933973312378,7.715904334560037,0.6443814039230347
1920,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_20_brow_lower_16.jpg,0.02627198025584221,0.02889932692050934,0.0026273466646671295,8.073941387236118,0.6800538897514343
1672,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_10_11_chin_raiser_1.jpg,0.028561906889081,0.028963426128029823,0.000401519238948822,7.798247314989567,0.6474553346633911
1296,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_8_19_brow_raiser_43.jpg,0.029556691646575928,0.02922883816063404,-0.0003278534859418869,7.498288810253143,0.6141188144683838
1667,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_3_11_chin_raiser_17.jpg,0.03018113411962986,0.02941257134079933,-0.0007685627788305283,8.006648052483797,0.683215320110321
543,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_4_anger_23.jpg,0.029775219038128853,0.02942398376762867,-0.0003512352705001831,7.443810995668173,0.5985243916511536
1990,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_8_20_brow_lower_24.jpg,0.028845634311437607,0.029430702328681946,0.000585068017244339,7.91009805444628,0.6680349707603455
1537,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_10_20_brow_lower_43.jpg,0.027466436848044395,0.029789023101329803,0.002322586253285408,7.491013918071985,0.6248037219047546
1521,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_3_14_sadness_10.jpg,0.035649608820676804,0.02993037737905979,-0.005719231441617012,8.2663654088974,0.7172433137893677
