idx,image_path,baseline_lmk_err,residual_lmk_err,delta_residual_minus_base,residual_cam_score,residual_lmk_abs_max
38,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_13_lip_funneler_56.jpg,0.0669436976313591,0.06738853454589844,0.00044483691453933716,8.53362413495779,0.7187929153442383
39,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_2_12_lip_puckerer_31.jpg,0.10845360904932022,0.09257212281227112,-0.015881486237049103,8.478591421619058,0.6703972220420837
40,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_19_brow_raiser_34.jpg,0.044572073966264725,0.043240539729595184,-0.0013315342366695404,8.427790891379118,0.7264896035194397
41,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_15_9_mouth_right_19.jpg,0.0719323456287384,0.0678844004869461,-0.004047945141792297,8.158208917826414,0.6845733523368835
42,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_14_16_grin_63.jpg,0.03626197949051857,0.03458648547530174,-0.0016754940152168274,7.938581697642803,0.6997199654579163
43,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_12_lip_puckerer_13.jpg,0.05699128285050392,0.05571437627077103,-0.001276906579732895,9.103389278054237,0.7440518736839294
44,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_6_9_mouth_right_32.jpg,0.04959966242313385,0.04377349093556404,-0.005826171487569809,8.08051336556673,0.6604333519935608
45,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_15_lip_roll_29.jpg,0.07380864769220352,0.07464836537837982,0.0008397176861763,8.133980873972178,0.6724920272827148
46,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_16_grin_29.jpg,0.14049440622329712,0.1399293839931488,-0.0005650222301483154,7.903632592409849,0.6558451652526855
47,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_7_jaw_forward_64.jpg,0.29494330286979675,0.297478049993515,0.0025347471237182617,7.559082292020321,0.6985884308815002
48,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_12_8_mouth_left_29.jpg,0.048427995294332504,0.0470639243721962,-0.0013640709221363068,8.68480528704822,0.7245086431503296
49,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_13_7_jaw_forward_44.jpg,0.04211508110165596,0.044063981622457504,0.0019489005208015442,8.783777952194214,0.747976541519165
50,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_13_20_brow_lower_47.jpg,0.053277939558029175,0.04686746746301651,-0.006410472095012665,8.170311696827412,0.687099814414978
51,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_18_eye_closed_42.jpg,0.03486761823296547,0.03377291187644005,-0.0010947063565254211,7.975059226155281,0.6567032933235168
52,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_6_4_anger_40.jpg,0.24711567163467407,0.23893816769123077,-0.008177503943443298,6.9690345004200935,0.6771799921989441
53,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_3_3_mouth_stretch_21.jpg,0.03201382979750633,0.03550295531749725,0.003489125519990921,8.023547433316708,0.7236378192901611
54,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_16_grin_32.jpg,0.05919637531042099,0.054226700216531754,-0.0049696750938892365,8.270805723965168,0.7132516503334045
55,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_3_mouth_stretch_47.jpg,0.13397416472434998,0.1267106682062149,-0.007263496518135071,7.58503907173872,0.7372540831565857
56,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_12_13_lip_funneler_27.jpg,0.0733400359749794,0.060907993465662,-0.012432042509317398,9.34097467828542,0.8072639107704163
57,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_3_mouth_stretch_9.jpg,0.04391459748148918,0.043964236974716187,4.9639493227005005e-05,8.422614015638828,0.7595476508140564
58,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_9_3_mouth_stretch_2.jpg,0.0688757598400116,0.07114988565444946,0.002274125814437866,8.430082559585571,0.7519927024841309
59,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_10_dimpler_26.jpg,0.052758585661649704,0.057063642889261246,0.004305057227611542,8.302043367177248,0.7339352965354919
60,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_15_6_jaw_right_42.jpg,0.04481593146920204,0.04490919038653374,9.325891733169556e-05,8.29431376606226,0.6970682740211487
61,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_11_chin_raiser_8.jpg,0.045130405575037,0.04294779151678085,-0.0021826140582561493,8.76485000923276,0.7130088806152344
62,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_17_cheek_blowing_27.jpg,0.05985270440578461,0.056553274393081665,-0.003299430012702942,8.672201696783304,0.6939846873283386
63,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_1_neutral_19.jpg,0.06912626326084137,0.059816163033246994,-0.009310100227594376,9.085468934848905,0.7302886247634888
64,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_2_11_chin_raiser_8.jpg,0.051243748515844345,0.05791598930954933,0.006672240793704987,9.582295998930931,0.773638904094696
65,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_16_grin_59.jpg,0.07834582775831223,0.07846875488758087,0.00012292712926864624,8.394990220665932,0.7004311084747314
66,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_12_lip_puckerer_24.jpg,0.038069430738687515,0.038043346256017685,-2.6084482669830322e-05,7.974358141422272,0.6537442207336426
67,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_2_13_lip_funneler_38.jpg,0.08478951454162598,0.08473121374845505,-5.8300793170928955e-05,8.12774347141385,0.7324373126029968
68,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_8_7_jaw_forward_33.jpg,0.033442359417676926,0.030187498778104782,-0.0032548606395721436,8.001828614622355,0.66683429479599
