idx,image_path,baseline_lmk_err,finetuned_lmk_err,lmk_err_delta_ft_minus_base,finetuned_cam_score,finetuned_lmk_abs_max
625,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_11_chin_raiser_32.jpg,0.27277666330337524,1276.8756103515625,1276.6028336882591,650.0643937587738,1458.5804443359375
758,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_3_mouth_stretch_35.jpg,0.043832454830408096,1205.0830078125,1205.0391753576696,634.9052627086639,1362.573486328125
538,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_12_lip_puckerer_33.jpg,0.03582938760519028,1112.1072998046875,1112.0714704170823,605.3236954212189,1245.1025390625
643,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_10_2_smile_32.jpg,0.2503935396671295,1033.133056640625,1032.8826631009579,581.4516041278839,1127.381103515625
136,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_9_mouth_right_32.jpg,0.22820192575454712,994.49609375,994.2678918242455,569.3524115085602,1075.162841796875
909,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_8_mouth_left_12.jpg,0.29093024134635925,983.154541015625,982.8636107742786,565.038734793663,1056.2239990234375
81,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_4_anger_22.jpg,0.032558687031269073,933.3775024414062,933.344943754375,547.7686059474945,1072.5833740234375
690,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_13_17_cheek_blowing_0.jpg,0.03431954234838486,919.3759155273438,919.3415959849954,544.4426376819611,1083.3570556640625
673,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_4_anger_34.jpg,0.031093450263142586,871.874755859375,871.8436624091119,530.7895677089691,1062.7337646484375
973,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_8_mouth_left_1.jpg,0.030113549903035164,816.1361694335938,816.1060558836907,513.9638690948486,999.1943969726562
666,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_13_7_jaw_forward_8.jpg,0.04020329937338829,722.9342041015625,722.8940008021891,486.7411023378372,835.439208984375
395,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_6_jaw_right_65.jpg,0.05059701204299927,564.3951416015625,564.3445445895195,439.04892098903656,611.066162109375
366,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_15_lip_roll_33.jpg,0.02935395948588848,491.4281921386719,491.398838179186,418.63097244501114,548.9462890625
155,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_14_sadness_32.jpg,0.30296579003334045,406.5603942871094,406.25742849707603,382.83956891298294,473.846923828125
792,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_15_lip_roll_22.jpg,0.0346958227455616,318.6839904785156,318.64929465577006,336.814333319664,368.72552490234375
330,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_17_cheek_blowing_33.jpg,0.03119237720966339,304.75238037109375,304.7211879938841,333.4879603981972,354.17376708984375
917,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_17_11_chin_raiser_16.jpg,0.04654186964035034,260.3647155761719,260.3181737065315,303.05947810411453,292.7387390136719
166,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_15_lip_roll_32.jpg,0.03449719771742821,220.3864288330078,220.35193163529038,277.47307884693146,276.46881103515625
485,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_14_7_jaw_forward_31.jpg,0.03131379187107086,208.76866149902344,208.73734770715237,267.72320944070816,271.3109130859375
881,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_10_2_smile_47.jpg,0.051743388175964355,200.8467559814453,200.79501259326935,258.72184789180756,257.5498046875
118,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_3_mouth_stretch_16.jpg,0.032097093760967255,200.20321655273438,200.1711194589734,263.4534029364586,267.8890075683594
541,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_14_sadness_55.jpg,0.1202741488814354,176.0111846923828,175.89091054350138,246.5993613600731,243.7635955810547
946,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_17_9_mouth_right_25.jpg,0.03387485072016716,174.4508514404297,174.41697658970952,243.90520757436752,240.56072998046875
489,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_13_9_mouth_right_13.jpg,0.050347138196229935,170.7569580078125,170.70661086961627,238.84005516767502,231.79002380371094
940,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_6_jaw_right_22.jpg,0.03778501972556114,168.75572204589844,168.71793702617288,240.27500414848328,234.13543701171875
373,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_6_10_dimpler_16.jpg,0.029820196330547333,167.42503356933594,167.3952133730054,240.9209149479866,233.5867919921875
616,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_3_mouth_stretch_17.jpg,0.045739125460386276,162.95306396484375,162.90732483938336,236.1662276983261,226.625
61,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_11_chin_raiser_8.jpg,0.045129261910915375,158.54335021972656,158.49822095781565,232.70524311065674,220.05654907226562
771,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_5_jaw_left_29.jpg,0.28684765100479126,148.56512451171875,148.27827686071396,227.11509943008423,205.4504852294922
459,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_14_7_jaw_forward_25.jpg,0.03529660776257515,119.55028533935547,119.5149887315929,204.5806633234024,159.3324432373047
133,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_5_jaw_left_27.jpg,0.032499510794878006,105.87715911865234,105.84465960785747,196.3138226568699,133.97271728515625
803,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_17_cheek_blowing_23.jpg,0.03654477745294571,103.360595703125,103.32405092567205,193.9844410121441,128.74806213378906
780,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_9_mouth_right_30.jpg,0.038758423179388046,100.14325714111328,100.1044987179339,192.67759001255035,123.65374755859375
491,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_12_lip_puckerer_33.jpg,0.036670271307229996,91.65524291992188,91.61857264861465,184.73009848594666,110.08860778808594
764,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_4_anger_46.jpg,0.04467429220676422,80.19452667236328,80.14985238015652,170.02047035098076,93.08184051513672
804,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_9_7_jaw_forward_23.jpg,0.03897535800933838,77.4639663696289,77.42499101161957,171.04745787382126,86.2802734375
560,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_6_jaw_right_34.jpg,0.03801628574728966,77.25334167480469,77.2153253890574,173.53637939691544,83.99271392822266
659,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_12_12_lip_puckerer_32.jpg,0.03746737912297249,76.39866638183594,76.36119900271297,171.03139916062355,84.52062225341797
