baseline_mean,baseline_trimmed,corrected_mean,corrected_trimmed,loss,loss_lmk,loss_percept,loss_res,loss_teacher_cam,loss_teacher_lmk,step
,,,,0.27323949337005615,0.08774101734161377,0.3618306815624237,0.030889006331562996,4.033710138173774e-05,0.0018303357064723969,37
,,,,0.25329726934432983,0.07381423562765121,0.35695967078208923,0.028876548632979393,3.237427881686017e-05,0.001073844381608069,38
,,,,0.3754565417766571,0.18637460470199585,0.32613739371299744,0.029973682016134262,2.2496524252346717e-05,0.0018493637908250093,39
,,,,0.4152887761592865,0.17829294502735138,0.4319108724594116,0.024166930466890335,4.980614176020026e-05,0.004118890501558781,40
,,,,0.2283022701740265,0.03909733146429062,0.3900655508041382,0.0267778430134058,3.589890184230171e-05,0.0028696830850094557,41
,,,,0.4636293053627014,0.22257569432258606,0.4253927767276764,0.025323571637272835,4.354019620222971e-05,0.0023210886865854263,42
,,,,0.29552316665649414,0.08555803447961807,0.41641563177108765,0.02495705708861351,3.8468002458103e-05,0.002679719589650631,43
,,,,0.26040685176849365,0.060690999031066895,0.40562885999679565,0.02183735929429531,2.896248406614177e-05,0.0025850683450698853,44
,,,,0.559648871421814,0.2951100468635559,0.4462459683418274,0.02376093715429306,2.1064843167550862e-05,0.0021067564375698566,45
,,,,0.31690356135368347,0.10551471263170242,0.41390523314476013,0.02359667606651783,3.54055009665899e-05,0.0014978612307459116,46
,,,,0.49695566296577454,0.24256791174411774,0.44524165987968445,0.022112471982836723,2.4382690753554925e-05,0.0029904788825660944,47
,,,,0.413219153881073,0.17965629696846008,0.4310510754585266,0.020327547565102577,1.9504714146023616e-05,0.0014674030244350433,48
,,,,0.4035090506076813,0.1775403618812561,0.41557440161705017,0.020596859976649284,2.6549776521278545e-05,0.0012513730907812715,49
,,,,0.26222455501556396,0.049024783074855804,0.44443514943122864,0.018793383613228798,1.9741108189919032e-05,0.001370751648209989,50
,,,,0.5943988561630249,0.3345339596271515,0.41948115825653076,0.018824633210897446,2.9114264179952443e-05,0.0020833436865359545,51
,,,,0.22725385427474976,0.054378822445869446,0.35161900520324707,0.018310798332095146,2.519277586543467e-05,0.0017495572101324797,52
,,,,0.3198238015174866,0.12087537348270416,0.3775874078273773,0.01897740736603737,2.672215850907378e-05,0.0026774650905281305,53
,,,,0.46739333868026733,0.22046737372875214,0.44187626242637634,0.018444979563355446,2.4046754333539866e-05,0.0019356888951733708,54
,,,,0.398661732673645,0.18755783140659332,0.37622836232185364,0.019657671451568604,3.079795715166256e-05,0.002095752628520131,55
,,,,0.3709336221218109,0.1427839994430542,0.4352513551712036,0.015795476734638214,1.8915980035671964e-05,0.0019443653291091323,56
,,,,0.2512410283088684,0.06168908253312111,0.381945937871933,0.01909598708152771,4.198451279080473e-05,0.0030942342709749937,57
,,,,0.2660321891307831,0.07110647857189178,0.39389100670814514,0.017195532098412514,1.95621614693664e-05,0.0015655971365049481,58
,,,,0.22707624733448029,0.04337097704410553,0.381577730178833,0.016314810141921043,1.6300413335557096e-05,0.001527126645669341,59
,,,,0.5231606364250183,0.2501886785030365,0.48885786533355713,0.015175741165876389,1.518572935310658e-05,0.0012922370806336403,60
,,,,0.26222139596939087,0.08419119566679001,0.35310688614845276,0.015587794594466686,1.3109289284329861e-05,0.0006610823329538107,61
,,,,0.3180356025695801,0.1081761047244072,0.40931063890457153,0.01679433137178421,2.942433457064908e-05,0.0021249062847346067,62
,,,,0.36927512288093567,0.15077441930770874,0.41211366653442383,0.013567905873060226,1.6789508663350716e-05,0.0013889195397496223,63
,,,,0.38302308320999146,0.1804395616054535,0.3653627038002014,0.014428563416004181,1.039987000694964e-05,0.0005757290637120605,64
,,,,0.42116767168045044,0.20154263079166412,0.3906191289424896,0.013541832566261292,2.5903264031512663e-05,0.0019710774067789316,65
,,,,0.3194417655467987,0.10677144676446915,0.4164843261241913,0.012444492429494858,2.8422704417607747e-05,0.0023968934547156096,66
,,,,0.2533293664455414,0.07369191199541092,0.3588619530200958,0.014772729016840458,3.3023090509232134e-05,0.0017400875221937895,67
,,,,0.38189035654067993,0.16127270460128784,0.4115355610847473,0.012926945462822914,1.697052357485518e-05,0.0016992983873933554,68
,,,,0.27085956931114197,0.07551009207963943,0.3903316855430603,0.014276525005698204,3.4816017432603985e-05,0.0028633286710828543,69
,,,,0.32735416293144226,0.12255469709634781,0.38869962096214294,0.013682646676898003,3.3738368074409664e-05,0.00362292374484241,70
,,,,0.3958677053451538,0.17461560666561127,0.4083663523197174,0.011873448267579079,1.3148192920198198e-05,0.0012444170424714684,71
,,,,0.420309841632843,0.1913720667362213,0.4188062846660614,0.013247232884168625,1.1807244845840614e-05,0.0007897513569332659,72
,,,,0.42070817947387695,0.18750455975532532,0.42729851603507996,0.012704247608780861,2.3352626158157364e-05,0.0019399374723434448,73
,,,,0.37265872955322266,0.14012585580348969,0.446830689907074,0.013277800753712654,2.3823286028346047e-05,0.0019016434671357274,74
,,,,0.30852293968200684,0.09333915263414383,0.4272857904434204,0.013004575856029987,2.6861885999096557e-05,0.002655262826010585,75
,,,,0.45934009552001953,0.22837580740451813,0.4040798842906952,0.013078799471259117,1.9502605937304907e-05,0.0019396240822970867,76
,,,,0.29071244597435,0.08591917157173157,0.4103921949863434,0.014473979361355305,2.759218477876857e-05,0.0013354551047086716,77
,,,,0.6280477643013,0.35649776458740234,0.4383629560470581,0.01590784825384617,2.1008439944125712e-05,0.0012578991008922458,78
,,,,0.413679838180542,0.1847027689218521,0.4198436737060547,0.0129990940913558,1.7197740817209706e-05,0.0016332949744537473,79
,,,,0.4261822998523712,0.21123498678207397,0.377442330121994,0.01152064185589552,1.762856300047133e-05,0.001535106566734612,80
,,,,0.24409699440002441,0.05385822802782059,0.3900899589061737,0.012567362748086452,2.39711062022252e-05,0.0024141219910234213,81
,,,,0.5987135767936707,0.33890607953071594,0.4218766391277313,0.010869131423532963,1.0860715519811492e-05,0.0009893829701468349,82
,,,,0.30056583881378174,0.1074272096157074,0.37654393911361694,0.0118514159694314,1.8925946278613992e-05,0.0009199143969453871,83
,,,,0.44235730171203613,0.20785503089427948,0.42430612444877625,0.011577082797884941,1.692147270659916e-05,0.0007505601970478892,84
,,,,0.2792927622795105,0.08353044092655182,0.39348477125167847,0.011129263788461685,1.3547806702263188e-05,0.0007881860947236419,85
,,,,0.4748212695121765,0.25683775544166565,0.36495286226272583,0.012047321535646915,1.7428052160539664e-05,0.0010654700454324484,86
,,,,0.43511539697647095,0.2056158035993576,0.4140433073043823,0.011511513963341713,1.9681956473505124e-05,0.0008126907632686198,87
,,,,0.29802829027175903,0.08932134509086609,0.41832244396209717,0.012064332142472267,2.4124616174958646e-05,0.0012515360722318292,88
,,,,0.43602243065834045,0.204596146941185,0.41761723160743713,0.011157768778502941,1.4493452908936888e-05,0.0013225460425019264,89
0.1386371267354116,0.10926707117921776,0.13657392979599536,0.10691954000956483,0.3023724853992462,0.0874674990773201,0.42669445276260376,0.012130361050367355,3.839338387479074e-05,0.00378444348461926,90
,,,,0.5054996609687805,0.24545007944107056,0.4619067907333374,0.013631408102810383,2.2315032765618525e-05,0.0015681564109399915,91
,,,,0.32452401518821716,0.11617957055568695,0.40302562713623047,0.011720332317054272,2.3716280338703655e-05,0.0023279315792024136,92
,,,,0.6529701948165894,0.3600216507911682,0.4854593575000763,0.010743948630988598,1.1212130630156025e-05,0.0012785517610609531,93
,,,,0.41709694266319275,0.19745184481143951,0.3939591348171234,0.01309569738805294,2.0281810066080652e-05,0.0014103362336754799,94
,,,,0.4536970853805542,0.21438588201999664,0.43045416474342346,0.012585760094225407,1.4727163943462074e-05,0.001329308608546853,95
,,,,0.49911820888519287,0.2255561202764511,0.5003840923309326,0.010440869256854057,2.2632599211647175e-05,0.0020184984896332026,96
,,,,0.3970643877983093,0.17347106337547302,0.4110799729824066,0.012404380366206169,3.066047793254256e-05,0.0024129843804985285,97
,,,,0.2537447512149811,0.059925541281700134,0.398987740278244,0.010232105851173401,1.229280314873904e-05,0.0011445862473919988,98
,,,,0.27755919098854065,0.06868115812540054,0.4275900423526764,0.012400812469422817,1.6118548956001177e-05,0.001342309289611876,99
,,,,0.26706138253211975,0.05704672262072563,0.43592554330825806,0.012588920071721077,2.812662933138199e-05,0.001057336456142366,100
,,,,0.3512796461582184,0.14021247625350952,0.4024181365966797,0.01075603999197483,1.6501022400916554e-05,0.0007736677071079612,101
,,,,0.31250327825546265,0.09716430306434631,0.4245796799659729,0.012676695361733437,2.9135466320440173e-05,0.0032364565413445234,102
,,,,0.23475296795368195,0.03469354659318924,0.4095965027809143,0.011307875625789165,5.945561861153692e-05,0.006941661704331636,103
,,,,0.3868039548397064,0.15599945187568665,0.432046115398407,0.012399510480463505,3.3924035960808396e-05,0.0035668599884957075,104
,,,,0.26587995886802673,0.06977260857820511,0.3932459354400635,0.013553660362958908,2.9380706109805033e-05,0.003471960546448827,105
,,,,0.5257708430290222,0.28470203280448914,0.3971366882324219,0.012813758105039597,3.8014659367036074e-05,0.0037388368509709835,106
,,,,0.22562097012996674,0.05604454502463341,0.34248512983322144,0.01409926824271679,2.574300015112385e-05,0.0025671259500086308,107
,,,,0.4144222140312195,0.1953745186328888,0.39134863018989563,0.012412077747285366,3.0024904845049605e-05,0.0023697225842624903,108
,,,,0.27368050813674927,0.07780518382787704,0.39383670687675476,0.01283521018922329,2.5835859560174868e-05,0.0016261249547824264,109
,,,,0.281981885433197,0.082422636449337,0.40027284622192383,0.014071254059672356,1.4777319847780745e-05,0.001396326464600861,110
,,,,0.3516729772090912,0.15242287516593933,0.36739811301231384,0.0136013338342309,1.868706567620393e-05,0.001877277041785419,111
,,,,0.2571329176425934,0.07633502036333084,0.36253461241722107,0.011546788737177849,2.4466242393827997e-05,0.0011099701514467597,112
,,,,0.4683942496776581,0.22396767139434814,0.4360620975494385,0.01145163830369711,1.887866346805822e-05,0.0020442029926925898,113
,,,,0.5619897246360779,0.3059506118297577,0.4256308078765869,0.012933367863297462,1.8929498764919117e-05,0.0018276713090017438,114
,,,,0.4252663254737854,0.19232138991355896,0.42633679509162903,0.010587913915514946,1.8816850570146926e-05,0.001417276682332158,115
,,,,0.3592412769794464,0.1324702501296997,0.4390866458415985,0.011300628073513508,1.321999206993496e-05,0.0014090706827118993,116
,,,,0.32415738701820374,0.12551459670066833,0.37798017263412476,0.010331671684980392,2.2857304429635406e-05,0.0021835807710886,117
,,,,0.28497177362442017,0.07847558706998825,0.41401416063308716,0.010338875465095043,2.6163192160311155e-05,0.0031318990513682365,118
,,,,0.5985032320022583,0.33301690220832825,0.4365946352481842,0.00906357541680336,1.4233533875085413e-05,0.0013640262186527252,119
,,,,0.5451270937919617,0.29848670959472656,0.40822476148605347,0.012068839743733406,1.8209910194855183e-05,0.0018400786211714149,120
,,,,0.35610273480415344,0.14757509529590607,0.39171966910362244,0.011843221262097359,1.7925318388734013e-05,0.001403347123414278,121
,,,,0.3238402009010315,0.10423564910888672,0.43369483947753906,0.01188233308494091,2.5742161597008817e-05,0.0021736889611929655,122
,,,,0.26777827739715576,0.07778436690568924,0.38090798258781433,0.010675664991140366,2.069862966891378e-05,0.0017713075503706932,123
,,,,0.2825017273426056,0.08214932680130005,0.4024534225463867,0.011873426847159863,1.616698136785999e-05,0.0014740527840331197,124
,,,,0.27279770374298096,0.06823744624853134,0.4144802987575531,0.012307625263929367,3.602641663746908e-05,0.0028584101237356663,125
,,,,0.23268195986747742,0.043189436197280884,0.3948214054107666,0.011653832159936428,2.3698346922174096e-05,0.0018230888526886702,126
,,,,0.23356781899929047,0.059862278401851654,0.3516388535499573,0.011180128902196884,2.3859112843638286e-05,0.0021484263706952333,127
,,,,0.3190864324569702,0.0937061458826065,0.4485265910625458,0.010889138095080853,2.9510170861613005e-05,0.0033595210406929255,128
,,,,0.4231482744216919,0.18448340892791748,0.44314253330230713,0.010395717807114124,1.5137283298827242e-05,0.0011867111315950751,129
,,,,0.47926992177963257,0.24681775271892548,0.3996327519416809,0.010458925738930702,1.990088276215829e-05,0.0019963737577199936,130
,,,,0.6622515916824341,0.35728904604911804,0.5139063596725464,0.010278100147843361,1.0089122952194884e-05,0.0011027505388483405,131
,,,,0.3415620028972626,0.11595693975687027,0.4449138045310974,0.010787175968289375,1.6274127119686455e-05,0.0010126951383426785,132
,,,,0.4504188299179077,0.20234455168247223,0.4570365846157074,0.010006174445152283,9.596050404070411e-06,0.0008477637893520296,133
,,,,0.28945544362068176,0.09197556972503662,0.3939354717731476,0.010724919848144054,7.863083737902343e-06,0.0006696179625578225,134
,,,,0.44347691535949707,0.228821262717247,0.3668369650840759,0.012394762597978115,4.041574720758945e-05,0.002319134771823883,135
,,,,0.2493784874677658,0.07116730511188507,0.35912856459617615,0.010303211398422718,1.556374081701506e-05,0.0012092840624973178,136
,,,,0.27729976177215576,0.08009707182645798,0.3988531827926636,0.010370193049311638,1.0902625035669189e-05,0.0005961672868579626,137
,,,,0.42037975788116455,0.21477460861206055,0.3559306859970093,0.0113058527931571,1.350187449133955e-05,0.0012206393294036388,138
,,,,0.47168874740600586,0.23218612372875214,0.42541268467903137,0.008964037522673607,8.237325346271973e-06,0.0006621391512453556,139
,,,,0.2510032653808594,0.04603472352027893,0.4283655285835266,0.01219040248543024,1.7597672922420315e-05,0.0016068333061411977,140
,,,,0.39309370517730713,0.1670055240392685,0.42279717326164246,0.009415018372237682,1.1842157618957572e-05,0.0013452016282826662,141
,,,,0.3675577938556671,0.11961760371923447,0.49124985933303833,0.009844674728810787,1.545040686323773e-05,0.0017822545487433672,142
,,,,0.28801020979881287,0.08783771097660065,0.4020634591579437,0.00971387792378664,1.0848491911019664e-05,0.0006349993636831641,143
,,,,0.28605926036834717,0.08022448420524597,0.41614869236946106,0.010640649124979973,1.593127308296971e-05,0.0013175866333767772,144
,,,,0.21982446312904358,0.04164549335837364,0.37050455808639526,0.009895190596580505,1.8954568076878786e-05,0.001929019344970584,145
,,,,0.20232558250427246,0.0390610471367836,0.3411223292350769,0.0116426357999444,8.791433174337726e-06,0.0007070524152368307,146
,,,,0.47146469354629517,0.23097267746925354,0.425218790769577,0.011145017109811306,1.5316363715101033e-05,0.00165941275190562,147
,,,,0.4495721161365509,0.23316426575183868,0.37280142307281494,0.011027483269572258,1.0613049198582303e-05,0.0008229116210713983,148
,,,,0.3323551416397095,0.11772841960191727,0.4204207956790924,0.01020206417888403,9.020688594318926e-06,0.0007873381837271154,149
,,,,0.22261300683021545,0.04354167357087135,0.370803564786911,0.00984163861721754,1.8532551621319726e-05,0.0022782981395721436,150
,,,,0.20981647074222565,0.045881487429142,0.3395543098449707,0.009897737763822079,8.793784218141809e-06,0.0008765257662162185,151
,,,,0.33361998200416565,0.11226800084114075,0.4365421533584595,0.012483793310821056,1.7160242350655608e-05,0.0010870174737647176,152
,,,,0.28836265206336975,0.09030324965715408,0.3957937955856323,0.010806714184582233,1.4724706488777883e-05,0.0007291482179425657,153
,,,,0.35666775703430176,0.10833532363176346,0.4971154034137726,0.010830502957105637,1.7440215742681175e-05,0.001699932967312634,154
,,,,0.5615606904029846,0.3181169331073761,0.39484596252441406,0.009446276351809502,9.748887350724544e-06,0.0010811082320287824,155
,,,,0.23833014070987701,0.07116514444351196,0.3335167467594147,0.010684879496693611,1.7174819731735624e-05,0.0016096850158646703,156
,,,,0.342233270406723,0.13162778317928314,0.40560051798820496,0.008938071317970753,9.363935532746837e-06,0.0007820756873115897,157
,,,,0.3900686502456665,0.17383728921413422,0.39263594150543213,0.010671711526811123,2.8410904633346945e-05,0.0033577491994947195,158
,,,,0.4534771740436554,0.21448959410190582,0.4280910789966583,0.010974648408591747,1.9081588106928393e-05,0.0021270746365189552,159
,,,,0.3555785119533539,0.13278645277023315,0.43182122707366943,0.01006761658936739,1.3374929039855488e-05,0.0008185793994925916,160
,,,,0.32050153613090515,0.11925425380468369,0.3897421658039093,0.009449352510273457,1.1276638360868674e-05,0.000964337436016649,161
,,,,0.33894962072372437,0.13400791585445404,0.3902289569377899,0.009409695863723755,1.4311134691524785e-05,0.0014432099414989352,162
,,,,0.3097018897533417,0.1121787279844284,0.382761150598526,0.01115229818969965,1.5015357348602265e-05,0.0015642168000340462,163
,,,,0.3661101162433624,0.1281600296497345,0.46630027890205383,0.00933828391134739,1.4499921235255897e-05,0.0014003812102600932,164
,,,,0.2508486211299896,0.057265542447566986,0.3974400460720062,0.00995846837759018,1.9222306946176104e-05,0.0020677840802818537,165
,,,,0.3614484667778015,0.12566493451595306,0.46212565898895264,0.008990979753434658,1.4296934750746004e-05,0.0016239096876233816,166
,,,,0.24523721635341644,0.05252479389309883,0.39696791768074036,0.009695706889033318,1.9883565983036533e-05,0.0023549050092697144,167
,,,,0.3120080828666687,0.10951097309589386,0.3974513113498688,0.010015360079705715,1.0856134394998662e-05,0.0006670625298283994,168
,,,,0.20403608679771423,0.05576884746551514,0.2946022152900696,0.012287494726479053,2.53673115366837e-05,0.0029986302834004164,169
,,,,0.3231837749481201,0.1129850223660469,0.4090818762779236,0.01208359096199274,2.8920838303747587e-05,0.0020810598507523537,170
,,,,0.45324164628982544,0.22191858291625977,0.41007164120674133,0.009823467582464218,1.2164759937149938e-05,0.0012885694159194827,171
,,,,0.3443835973739624,0.12560227513313293,0.42445850372314453,0.011346451006829739,1.986812276300043e-05,0.0013708975166082382,172
,,,,0.29581236839294434,0.09426073729991913,0.40198978781700134,0.010295592248439789,1.1562819054233842e-05,0.0006978170131333172,173
,,,,0.4035544693470001,0.16749493777751923,0.44297489523887634,0.009836709126830101,2.0578392650349997e-05,0.0020234431140124798,174
,,,,0.43629971146583557,0.20898094773292542,0.4041048288345337,0.009404130280017853,2.4123088223859668e-05,0.002473169472068548,175
,,,,0.22840352356433868,0.04339928179979324,0.38346850872039795,0.010496197268366814,2.4052831577137113e-05,0.002454096684232354,176
,,,,0.3220438063144684,0.11424363404512405,0.3989813029766083,0.010819608345627785,3.979134635301307e-05,0.003912720363587141,177
,,,,0.42507562041282654,0.18513859808444977,0.44281357526779175,0.01042584516108036,2.779218448267784e-05,0.0023490339517593384,178
,,,,0.23659634590148926,0.07881361991167068,0.3093309998512268,0.009407994337379932,1.6192454495467246e-05,0.001700482564046979,179
0.1386371267354116,0.10926707117921776,0.1365813675802201,0.10709298580057092,0.3924735486507416,0.165816530585289,0.42403993010520935,0.009657904505729675,1.6392628822359256e-05,0.001545536331832409,180
,,,,0.3156117796897888,0.12211297452449799,0.37008562684059143,0.010142316110432148,1.450005584047176e-05,0.0013770366786047816,181
,,,,0.35658037662506104,0.15514320135116577,0.3726412355899811,0.010335794650018215,2.7426631277194247e-05,0.001518144505098462,182
,,,,0.29758983850479126,0.09803889691829681,0.3936097025871277,0.010009712539613247,1.7995180314756e-05,0.0016427467344328761,183
,,,,0.4188787341117859,0.19329456984996796,0.40837112069129944,0.009585710242390633,1.8547993022366427e-05,0.001989607932046056,184
,,,,0.438585102558136,0.20575037598609924,0.4180643558502197,0.010913047008216381,2.8072468921891414e-05,0.0022250693291425705,185
,,,,0.4353853166103363,0.20531012117862701,0.4152897298336029,0.010308891534805298,1.7049158486770466e-05,0.0009924252517521381,186
,,,,0.2936374247074127,0.11028679460287094,0.35332629084587097,0.009656329639256,1.4786221981921699e-05,0.0012017817934975028,187
,,,,0.25154370069503784,0.06366744637489319,0.3818001449108124,0.00932815670967102,2.4381019102293067e-05,0.0021684104576706886,188
,,,,0.3941441476345062,0.17546367645263672,0.3992922306060791,0.0101621737703681,3.160678534186445e-05,0.002610026625916362,189
,,,,0.38473746180534363,0.14697206020355225,0.45048803091049194,0.010254166088998318,3.714723789016716e-05,0.004185173194855452,190
,,,,0.4642177224159241,0.2251938432455063,0.42167750000953674,0.010287667624652386,2.9536384317907505e-05,0.0028942881617695093,191
,,,,0.2467937022447586,0.05423710495233536,0.3970506489276886,0.009115017019212246,1.830048131523654e-05,0.0019217220833525062,192
,,,,0.3267435133457184,0.10364601016044617,0.44273945689201355,0.008676575496792793,1.910121864057146e-05,0.002051290823146701,193
,,,,0.3932975232601166,0.1785685271024704,0.39416661858558655,0.008625670336186886,6.967540684854612e-06,0.0007032191497273743,194
,,,,0.3578832447528839,0.15659046173095703,0.3712252080440521,0.010335673578083515,1.657072971283924e-05,0.0017089389730244875,195
,,,,0.3390515446662903,0.1129285991191864,0.44400691986083984,0.010258692316710949,2.139820935553871e-05,0.0024503585882484913,196
,,,,0.2856704890727997,0.08952581137418747,0.3914148807525635,0.00924983061850071,1.5364770661108196e-05,0.001062382129020989,197
,,,,0.29528871178627014,0.08057897537946701,0.432275652885437,0.008345750160515308,2.3017279090709053e-05,0.002928644185885787,198
,,,,0.3743021786212921,0.13984829187393188,0.4488494098186493,0.00935711432248354,2.5474668291280977e-05,0.0032281731255352497,199
,,,,0.2837725281715393,0.07293277233839035,0.42624664306640625,0.009160574525594711,2.8611202651518397e-05,0.003189998911693692,200
,,,,0.39136549830436707,0.15043610334396362,0.4623856246471405,0.00811864621937275,1.996230275835842e-05,0.0017679815646260977,201
,,,,0.3878256380558014,0.15101028978824615,0.4521408975124359,0.008200019598007202,1.7117079551098868e-05,0.0021087503992021084,202
,,,,0.3870609998703003,0.16395854949951172,0.4152556359767914,0.009557713754475117,2.5101593564613722e-05,0.0022498778998851776,203
,,,,0.39992690086364746,0.1667148917913437,0.4393864870071411,0.00851772166788578,1.2858686204708647e-05,0.0011687399819493294,204
,,,,0.22253870964050293,0.05268726125359535,0.34828871488571167,0.009835234843194485,1.5560312021989375e-05,0.0014465597923845053,205
,,,,0.40826717019081116,0.20221805572509766,0.36353549361228943,0.009290996007621288,1.0902541362156626e-05,0.0009808108443394303,206
,,,,0.21883784234523773,0.04222163185477257,0.36839741468429565,0.009288899600505829,1.2642968613363337e-05,0.0013241501292213798,207
,,,,0.335669606924057,0.11623913794755936,0.43012261390686035,0.007147007156163454,1.5279099898179993e-05,0.0017305727815255523,208
,,,,0.3840882480144501,0.17117168009281158,0.39197656512260437,0.00892258994281292,1.4097076018515509e-05,0.0012654891470447183,209
,,,,0.3134465515613556,0.1134255900979042,0.38466328382492065,0.008420418947935104,2.783161835395731e-05,0.0030714820604771376,210
,,,,0.4535047113895416,0.19800329208374023,0.47278377413749695,0.008065915666520596,1.9416294890106656e-05,0.00211799587123096,211
,,,,0.3603576421737671,0.13703066110610962,0.42750588059425354,0.008653098717331886,2.203100848419126e-05,0.002422432880848646,212
,,,,0.5189334750175476,0.2559874951839447,0.46253183484077454,0.0073389094322919846,2.113714799634181e-05,0.00260231108404696,213
,,,,0.3212321400642395,0.11877883225679398,0.3896203935146332,0.00838354043662548,2.1666812244802713e-05,0.0022882118355482817,214
,,,,0.24469415843486786,0.06757225096225739,0.35785916447639465,0.008205677382647991,1.5886620531091467e-05,0.0015824930742383003,215
,,,,0.49500131607055664,0.25576290488243103,0.41079089045524597,0.009927896782755852,2.0056706489413045e-05,0.002022839616984129,216
,,,,0.288612425327301,0.07833491265773773,0.42814281582832336,0.008379591628909111,1.0549548278504517e-05,0.0010017947060987353,217
