idx,image_path,baseline_lmk_err,finetuned_lmk_err,lmk_err_delta_ft_minus_base,finetuned_cam_score,finetuned_lmk_abs_max,baseline_photo_l1,finetuned_photo_l1,baseline_runtime_ms,finetuned_runtime_ms,landmark_target_source,is_failure,hybrid_selective_fallback
0,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_1_neutral_25.jpg,0.03962656483054161,3.4434492588043213,3.4038226939737797,41.75833271071315,4.675806045532227,0.5376215577125549,0.5376215577125549,nan,nan,real_npy,1,1
1,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_16_6_jaw_right_42.jpg,0.0887194350361824,0.09505786746740341,0.006338432431221008,7.162144660949707,0.6766793131828308,0.44511547684669495,0.44511547684669495,nan,nan,real_npy,0,1
2,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_2_smile_1.jpg,0.05355984717607498,0.05131683126091957,-0.0022430159151554108,8.270954042673111,0.7056279182434082,0.42115887999534607,0.42115887999534607,nan,nan,real_npy,0,1
3,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_2_smile_35.jpg,0.04711851850152016,0.04737890511751175,0.0002603866159915924,8.488105051219463,0.6877768039703369,0.4215160310268402,0.4215160310268402,nan,nan,real_npy,0,1
4,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_17_9_mouth_right_9.jpg,0.05628342553973198,0.06062134727835655,0.004337921738624573,8.516981065273285,0.6716890931129456,0.3694095313549042,0.3694095313549042,nan,nan,real_npy,0,1
5,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_18_eye_closed_19.jpg,0.04530095309019089,0.044512614607810974,-0.0007883384823799133,9.110063573345542,0.7422792315483093,0.2790377140045166,0.2790377140045166,20.47513100001197,21.874961000094117,real_npy,0,1
6,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_8_17_cheek_blowing_52.jpg,0.21298803389072418,0.20842014253139496,-0.004567891359329224,6.318385720252991,0.6165369749069214,0.37326133251190186,0.37326133251190186,19.993236999994224,22.48527799997646,real_npy,0,0
7,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_19_15_lip_roll_49.jpg,0.7414455413818359,0.5560340881347656,-0.1854114532470703,8.598556980490685,0.7349363565444946,0.37162894010543823,0.37162894010543823,20.681281999941348,22.344758000031106,real_npy,0,1
8,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_5_jaw_left_47.jpg,0.06634023785591125,0.08190102875232697,0.01556079089641571,9.489737066440284,0.820730447769165,0.4808140993118286,0.4808140993118286,24.799958000016886,22.989732999917578,real_npy,0,1
9,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_2_20_brow_lower_7.jpg,0.22605031728744507,0.20229458808898926,-0.02375572919845581,8.697806902229786,0.7009807825088501,0.37762635946273804,0.37762635946273804,57.966372999999294,31.630802999984553,real_npy,0,1
10,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_13_16_grin_2.jpg,0.21613328158855438,0.21412290632724762,-0.0020103752613067627,6.851405069231987,0.6124975085258484,0.43702012300491333,0.43702012300491333,20.63398400002825,21.47407099994325,real_npy,0,1
11,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_10_dimpler_23.jpg,0.04108439385890961,0.03777167201042175,-0.003312721848487854,8.469968900084496,0.7085548043251038,0.3632708191871643,0.3632708191871643,19.801272999984576,20.442853999952604,real_npy,0,1
12,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_13_lip_funneler_46.jpg,0.12706102430820465,0.14027637243270874,0.01321534812450409,7.809785291552544,0.6846619844436646,0.5959072709083557,0.5959072709083557,19.723150000004352,19.848196999987522,real_npy,0,1
13,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_10_19_brow_raiser_7.jpg,0.04175596311688423,0.045341476798057556,0.0035855136811733246,7.751940581947565,0.672008752822876,0.22483651340007782,0.22483651340007782,58.26670500005093,19.970736000004763,real_npy,0,1
14,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_18_eye_closed_29.jpg,0.07103630900382996,0.07218713313341141,0.0011508241295814514,8.232755333185196,0.6906357407569885,0.33427050709724426,0.33427050709724426,21.277911999959542,20.278727999993862,real_npy,0,1
15,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_19_10_dimpler_6.jpg,0.05460413172841072,0.05371296405792236,-0.0008911676704883575,8.958238169550896,0.7411791086196899,0.28018832206726074,0.28018832206726074,21.70831499995529,31.03483600000345,real_npy,0,1
16,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_12_lip_puckerer_40.jpg,0.18347913026809692,0.19077661633491516,0.007297486066818237,7.214938282966614,0.6496840119361877,0.45004504919052124,0.45004504919052124,21.005225000067185,18.849004000003333,real_npy,0,1
17,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_7_jaw_forward_36.jpg,0.045114826411008835,0.04628444463014603,0.0011696182191371918,7.493565373122692,0.6582054495811462,0.3089570999145508,0.3089570999145508,20.92915200000789,53.662309000060304,real_npy,0,1
18,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_6_14_sadness_1.jpg,0.07468783855438232,0.07215902954339981,-0.0025288090109825134,7.9972395822405815,0.7391136884689331,0.3671760559082031,0.3671760559082031,35.4468560000214,115.90451300003224,real_npy,0,1
19,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_19_brow_raiser_56.jpg,0.06227072700858116,0.05913614481687546,-0.0031345821917057037,8.603954166173935,0.7493438720703125,0.399122953414917,0.399122953414917,93.75447200000053,20.742534000078194,real_npy,0,1
