idx,image_path,baseline_lmk_err,finetuned_lmk_err,lmk_err_delta_ft_minus_base,finetuned_cam_score,finetuned_lmk_abs_max
667,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_15_15_lip_roll_25.jpg,0.027454741299152374,0.02745821513235569,3.473833203315735e-06,7.088778391480446,0.5816974639892578
703,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_14_sadness_1.jpg,0.0283968523144722,0.028731491416692734,0.0003346391022205353,8.094406578689814,0.6624643802642822
543,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_4_anger_23.jpg,0.029773792251944542,0.02947307750582695,-0.00030071474611759186,7.465194225311279,0.6008367538452148
32,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_17_cheek_blowing_43.jpg,0.028804922476410866,0.029743468388915062,0.0009385459125041962,7.5668057687580585,0.6254931688308716
322,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_14_sadness_43.jpg,0.033396754413843155,0.03147203102707863,-0.0019247233867645264,7.7913437485694885,0.6509183049201965
970,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_15_15_lip_roll_23.jpg,0.03120969980955124,0.03160577639937401,0.00039607658982276917,6.969759475439787,0.559033215045929
895,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_10_dimpler_31.jpg,0.034005098044872284,0.03165355697274208,-0.0023515410721302032,7.663379423320293,0.6461922526359558
117,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_8_14_sadness_24.jpg,0.03173190727829933,0.03230748325586319,0.000575575977563858,7.687580280005932,0.6534814834594727
606,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_12_14_sadness_38.jpg,0.032904285937547684,0.03243371471762657,-0.00047057121992111206,8.465192634612322,0.7072417736053467
500,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_16_6_jaw_right_10.jpg,0.031138258054852486,0.032484378665685654,0.001346120610833168,7.779050245881081,0.6538357138633728
626,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_16_3_mouth_stretch_10.jpg,0.028866758570075035,0.03259581699967384,0.0037290584295988083,7.180897541344166,0.6399733424186707
633,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_9_mouth_right_10.jpg,0.030797302722930908,0.032619278877973557,0.0018219761550426483,7.659753262996674,0.6426694989204407
222,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_9_mouth_right_43.jpg,0.03371954709291458,0.03271355479955673,-0.0010059922933578491,7.688904568552971,0.6575640439987183
42,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_14_16_grin_63.jpg,0.03626032918691635,0.03281484544277191,-0.0034454837441444397,7.722684934735298,0.6874140501022339
904,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_8_5_jaw_left_33.jpg,0.03111211024224758,0.032860130071640015,0.0017480198293924332,7.851958490908146,0.6692487001419067
948,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_8_mouth_left_27.jpg,0.03186041861772537,0.03317069262266159,0.0013102740049362183,7.806861147284508,0.6584848761558533
290,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_3_20_brow_lower_19.jpg,0.034503690898418427,0.033401958644390106,-0.0011017322540283203,8.031308434903622,0.680324912071228
665,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_1_neutral_21.jpg,0.034201182425022125,0.03340545669198036,-0.0007957257330417633,7.694677330553532,0.633655309677124
