idx,image_path,baseline_lmk_err,finetuned_lmk_err,lmk_err_delta_ft_minus_base
667,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_15_15_lip_roll_25.jpg,0.027454741299152374,0.02745821513235569,3.473833203315735e-06
703,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_14_sadness_1.jpg,0.0283968523144722,0.028731491416692734,0.0003346391022205353
543,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_4_anger_23.jpg,0.029773792251944542,0.02947307750582695,-0.00030071474611759186
32,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_17_cheek_blowing_43.jpg,0.028804922476410866,0.029743468388915062,0.0009385459125041962
322,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_14_sadness_43.jpg,0.033396754413843155,0.03147203102707863,-0.0019247233867645264
970,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_15_15_lip_roll_23.jpg,0.03120969980955124,0.03160577639937401,0.00039607658982276917
895,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_10_dimpler_31.jpg,0.034005098044872284,0.03165355697274208,-0.0023515410721302032
117,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_8_14_sadness_24.jpg,0.03173190727829933,0.03230748325586319,0.000575575977563858
606,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_12_14_sadness_38.jpg,0.032904285937547684,0.03243371471762657,-0.00047057121992111206
500,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_16_6_jaw_right_10.jpg,0.031138258054852486,0.032484378665685654,0.001346120610833168
626,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_16_3_mouth_stretch_10.jpg,0.028866758570075035,0.03259581699967384,0.0037290584295988083
633,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_9_mouth_right_10.jpg,0.030797302722930908,0.032619278877973557,0.0018219761550426483
222,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_9_mouth_right_43.jpg,0.03371954709291458,0.03271355479955673,-0.0010059922933578491
42,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_14_16_grin_63.jpg,0.03626032918691635,0.03281484544277191,-0.0034454837441444397
904,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_8_5_jaw_left_33.jpg,0.03111211024224758,0.032860130071640015,0.0017480198293924332
948,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_8_mouth_left_27.jpg,0.03186041861772537,0.03317069262266159,0.0013102740049362183
290,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_3_20_brow_lower_19.jpg,0.034503690898418427,0.033401958644390106,-0.0011017322540283203
665,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_1_neutral_21.jpg,0.034201182425022125,0.03340545669198036,-0.0007957257330417633
23,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_7_jaw_forward_31.jpg,0.03839947655797005,0.0337643064558506,-0.004635170102119446
930,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_16_2_smile_56.jpg,0.028614090755581856,0.03409021720290184,0.0054761264473199844
