idx,image_path,baseline_lmk_err,finetuned_lmk_err,lmk_err_delta_ft_minus_base,finetuned_cam_score,finetuned_lmk_abs_max,baseline_photo_l1,finetuned_photo_l1,baseline_runtime_ms,finetuned_runtime_ms,landmark_target_source,is_failure,hybrid_selective_fallback
0,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_1_neutral_25.jpg,0.03962794318795204,1.2985812425613403,1.2589532993733883,23.893482703715563,2.3281612396240234,0.5376215577125549,0.5376215577125549,nan,nan,real_npy,0,1
1,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_16_6_jaw_right_42.jpg,0.08873099833726883,0.09894641488790512,0.010215416550636292,7.0154120326042175,0.665289580821991,0.44511547684669495,0.44511547684669495,nan,nan,real_npy,0,1
2,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_2_smile_1.jpg,0.05355891212821007,0.0512784980237484,-0.00228041410446167,8.173413723707199,0.6998398900032043,0.42115887999534607,0.42115887999534607,nan,nan,real_npy,0,1
3,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_2_smile_35.jpg,0.04711763933300972,0.04990428313612938,0.0027866438031196594,8.338509690016508,0.677668571472168,0.4215160310268402,0.4215160310268402,nan,nan,real_npy,0,1
4,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_17_9_mouth_right_9.jpg,0.05628732219338417,0.06254108250141144,0.0062537603080272675,8.431555405259132,0.6652554273605347,0.3694095313549042,0.3694095313549042,nan,nan,real_npy,0,1
5,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_18_eye_closed_19.jpg,0.04529913514852524,0.04417087510228157,-0.0011282600462436676,9.041357833892107,0.7393035888671875,0.2790377140045166,0.2790377140045166,20.52734199992301,21.371584000007715,real_npy,0,1
6,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_8_17_cheek_blowing_52.jpg,0.21298974752426147,0.21333685517311096,0.0003471076488494873,6.192814499139786,0.6008922457695007,0.37326133251190186,0.37326133251190186,22.78765599999133,21.30766200002654,real_npy,0,0
7,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_19_15_lip_roll_49.jpg,0.7414683699607849,0.6256657838821411,-0.1158025860786438,8.476396437734365,0.7270355224609375,0.37162894010543823,0.37162894010543823,20.92205799999647,34.23557900009655,real_npy,0,1
8,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_5_jaw_left_47.jpg,0.06633657962083817,0.08034325391054153,0.01400667428970337,9.376493130810559,0.8133532404899597,0.4808140993118286,0.4808140993118286,24.457435999920563,20.95080100002633,real_npy,0,1
9,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_2_20_brow_lower_7.jpg,0.22604629397392273,0.2034313827753067,-0.022614911198616028,8.655066892504692,0.7017857432365417,0.37762635946273804,0.37762635946273804,20.730454999920767,22.115127000006396,real_npy,0,1
10,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_13_16_grin_2.jpg,0.2161300629377365,0.22336110472679138,0.007231041789054871,6.730516940355301,0.6032545566558838,0.43702012300491333,0.43702012300491333,21.385157999930016,21.460825999838562,real_npy,0,1
11,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_10_dimpler_23.jpg,0.041085727512836456,0.03808058425784111,-0.003005143254995346,8.399895150214434,0.7042014002799988,0.3632708191871643,0.3632708191871643,19.727699999975812,22.59092799999962,real_npy,0,1
12,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_13_lip_funneler_46.jpg,0.12706781923770905,0.14123114943504333,0.01416333019733429,7.710008058696985,0.6799837350845337,0.5959072709083557,0.5959072709083557,60.93179999993481,22.99726399996871,real_npy,0,1
13,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_10_19_brow_raiser_7.jpg,0.04175485670566559,0.04793789982795715,0.006183043122291565,7.672780856490135,0.6659156680107117,0.22483651340007782,0.22483651340007782,31.655534000037733,20.769449999988865,real_npy,0,1
14,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_18_eye_closed_29.jpg,0.0710335522890091,0.07416676729917526,0.003133215010166168,8.098263323307037,0.6863521933555603,0.33427050709724426,0.33427050709724426,70.62695399986296,20.424011000159226,real_npy,0,1
15,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_19_10_dimpler_6.jpg,0.05460554361343384,0.054435379803180695,-0.0001701638102531433,8.861487807705998,0.7344933152198792,0.28018832206726074,0.28018832206726074,27.675584999997227,20.622414000172284,real_npy,0,1
16,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_12_lip_puckerer_40.jpg,0.18347081542015076,0.206630140542984,0.023159325122833252,7.052957588806748,0.6384034752845764,0.45004504919052124,0.45004504919052124,21.560178000072483,22.80799899995145,real_npy,0,1
17,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_7_jaw_forward_36.jpg,0.04511132091283798,0.045849498361349106,0.0007381774485111237,7.405361890792847,0.6537194848060608,0.3089570999145508,0.3089570999145508,22.15318200001093,21.944919000134178,real_npy,0,1
18,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_6_14_sadness_1.jpg,0.0746971145272255,0.07459647208452225,-0.00010064244270324707,7.884134851396084,0.7296357750892639,0.3671760559082031,0.3671760559082031,33.84079700003895,20.781891999831714,real_npy,0,1
19,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_19_brow_raiser_56.jpg,0.06227286532521248,0.05899784713983536,-0.003275018185377121,8.47987313568592,0.7438281774520874,0.399122953414917,0.399122953414917,68.580140999984,42.795734000037555,real_npy,0,1
20,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_18_eye_closed_29.jpg,0.078396737575531,0.08736736327409744,0.008970625698566437,8.544449105858803,0.7109488844871521,0.29963529109954834,0.29963529109954834,20.471440999926926,20.763244999898234,real_npy,0,1
21,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_13_lip_funneler_41.jpg,0.11614441871643066,0.10735199600458145,-0.008792422711849213,8.19175823777914,0.7797797322273254,0.4520139992237091,0.4520139992237091,23.092782000048828,75.00312199999826,real_npy,0,1
22,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_19_10_dimpler_38.jpg,0.5946521759033203,0.5019773840904236,-0.09267479181289673,7.327233746647835,0.7077407240867615,0.38551872968673706,0.38551872968673706,20.644109999921056,22.93093299999782,real_npy,0,1
23,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_7_jaw_forward_31.jpg,0.03839947655797005,0.0337643064558506,-0.004635170102119446,7.805103795602918,0.6502255201339722,0.4458387494087219,0.4458387494087219,23.07422600006248,20.55740700006936,real_npy,0,1
24,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_9_2_smile_19.jpg,0.05439460277557373,0.05651761218905449,0.0021230094134807587,9.12699128035456,0.7435529828071594,0.3864700496196747,0.3864700496196747,22.09692799988261,21.076043999983085,real_npy,0,1
25,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_19_2_smile_32.jpg,0.15337450802326202,0.16225656867027283,0.008882060647010803,7.472208119928837,0.7098866701126099,0.2019471824169159,0.2019471824169159,26.644329999953698,95.87918300007914,real_npy,0,1
26,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_19_8_mouth_left_22.jpg,0.0642305314540863,0.06744891405105591,0.0032183825969696045,9.539101662114263,0.7916167378425598,0.36723706126213074,0.36723706126213074,48.39384000001701,20.52054599994335,real_npy,0,1
27,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_8_7_jaw_forward_0.jpg,0.10142190754413605,0.10967785865068436,0.00825595110654831,7.954933810979128,0.7050251960754395,0.2726958394050598,0.2726958394050598,20.741763000160063,20.942276000141646,real_npy,0,1
28,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_3_mouth_stretch_33.jpg,0.045485373586416245,0.0450592115521431,-0.0004261620342731476,7.644176159054041,0.7371002435684204,0.43496018648147583,0.43496018648147583,113.56594700009737,28.066186999922138,real_npy,0,1
29,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_14_19_brow_raiser_46.jpg,0.16878196597099304,0.1769944131374359,0.008212447166442871,8.446035340428352,0.665332555770874,0.6399165987968445,0.6399165987968445,35.9946089999994,20.770148000110566,real_npy,0,1
30,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_3_7_jaw_forward_29.jpg,0.04071934148669243,0.04809495434165001,0.007375612854957581,8.174190800637007,0.7125621438026428,0.28798985481262207,0.28798985481262207,20.50033400018947,20.947418000105245,real_npy,0,1
31,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_5_jaw_left_58.jpg,0.6691986322402954,0.7561984658241272,0.08699983358383179,7.289917221292853,0.7273015975952148,0.455867201089859,0.455867201089859,19.921952999993664,19.37426500012407,real_npy,0,1
32,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_17_cheek_blowing_43.jpg,0.028804922476410866,0.029743468388915062,0.0009385459125041962,7.5668057687580585,0.6254931688308716,0.19434833526611328,0.19434833526611328,21.499469999980647,22.48605300019335,real_npy,0,1
33,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_8_20_brow_lower_3.jpg,0.052478425204753876,0.053710583597421646,0.0012321583926677704,7.964024916291237,0.728718101978302,0.2932663559913635,0.2932663559913635,21.840849000000162,20.291921000080038,real_npy,0,1
34,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_14_12_lip_puckerer_44.jpg,0.07058025896549225,0.07086015492677689,0.00027989596128463745,8.545272156596184,0.6877007484436035,0.3573296368122101,0.3573296368122101,21.846480000021984,31.21454699999049,real_npy,0,1
35,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_13_lip_funneler_14.jpg,0.19386453926563263,0.2136988639831543,0.019834324717521667,7.763403564691544,0.6564653515815735,0.5636483430862427,0.5636483430862427,88.60695499993199,57.84166600005847,real_npy,0,1
36,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_16_grin_60.jpg,0.04120988771319389,0.3056698441505432,0.2644599564373493,12.488035119138658,1.0588948726654053,0.5149634480476379,0.5149634480476379,113.46207099995809,79.65503099990201,real_npy,0,1
