idx,image_path,baseline_lmk_err,finetuned_lmk_err,lmk_err_delta_ft_minus_base,finetuned_cam_score,finetuned_lmk_abs_max
625,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_11_chin_raiser_32.jpg,0.2727735638618469,576.0558471679688,575.7830736041069,475.0099502801895,634.3565673828125
758,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_3_mouth_stretch_35.jpg,0.04383034259080887,525.43212890625,525.3882985636592,462.5850972533226,584.1444702148438
538,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_12_lip_puckerer_33.jpg,0.03583158552646637,440.5589294433594,440.5230978578329,423.91947317123413,498.39581298828125
643,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_10_2_smile_32.jpg,0.25038793683052063,432.7005920410156,432.4502041041851,414.216078042984,482.6257019042969
136,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_9_mouth_right_32.jpg,0.22819238901138306,411.4300537109375,411.2018613219261,402.7676889896393,458.4789123535156
909,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_8_mouth_left_12.jpg,0.29092642664909363,404.499267578125,404.2083411514759,399.00588697195053,449.2293395996094
81,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_4_anger_22.jpg,0.03255735710263252,367.28076171875,367.24820436164737,379.5014933347702,405.9485778808594
690,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_13_17_cheek_blowing_0.jpg,0.0343189463019371,362.7817077636719,362.74738881736994,379.545971095562,395.9564208984375
673,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_4_anger_34.jpg,0.031093183904886246,351.04345703125,351.0123638473451,371.6391137242317,378.7897644042969
973,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_8_mouth_left_1.jpg,0.030113685876131058,331.46722412109375,331.4371104352176,358.8815064430237,352.83880615234375
666,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_13_7_jaw_forward_8.jpg,0.04020459204912186,287.8769226074219,287.83671801537275,329.0007084608078,320.5781555175781
395,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_6_jaw_right_65.jpg,0.05059586465358734,244.7674102783203,244.71681441366673,298.1504984498024,300.83697509765625
366,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_15_lip_roll_33.jpg,0.02935177832841873,212.8195037841797,212.79015200585127,279.31062573194504,268.8598937988281
155,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_14_sadness_32.jpg,0.302968293428421,191.265625,190.96265670657158,261.3164638876915,239.4297637939453
792,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_15_lip_roll_22.jpg,0.03469476476311684,117.45623016357422,117.4215353988111,210.36924242973328,124.8293228149414
330,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_17_cheek_blowing_33.jpg,0.031192589551210403,116.90206909179688,116.87087650224566,212.1590191423893,119.97410583496094
917,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_17_11_chin_raiser_16.jpg,0.04653685912489891,93.3891372680664,93.34260040894151,192.29278606176376,95.59619140625
485,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_14_7_jaw_forward_31.jpg,0.031313810497522354,72.40400695800781,72.37269314751029,172.27768111228943,75.88727569580078
166,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_15_lip_roll_32.jpg,0.034497473388910294,67.9974594116211,67.96296193823218,168.51798635721207,71.65497589111328
118,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_3_mouth_stretch_16.jpg,0.032098207622766495,62.06467056274414,62.032572355121374,162.08439153432846,65.75260925292969
881,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_10_2_smile_47.jpg,0.05174021050333977,61.712833404541016,61.661093194037676,157.11700257658958,65.85879516601562
541,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_14_sadness_55.jpg,0.12027227133512497,55.394569396972656,55.27429712563753,153.60997289419174,60.026161193847656
946,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_17_9_mouth_right_25.jpg,0.03387554734945297,52.76688766479492,52.73301211744547,150.11877191066742,56.50275421142578
489,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_13_9_mouth_right_13.jpg,0.05034457892179489,52.46381378173828,52.413469202816486,146.74006235599518,56.219764709472656
616,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_3_mouth_stretch_17.jpg,0.04573826119303703,49.07496643066406,49.029228169471025,145.96211406588554,53.58896255493164
373,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_6_10_dimpler_16.jpg,0.029821837320923805,47.668758392333984,47.63893655501306,144.3962199985981,51.75838088989258
940,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_6_jaw_right_22.jpg,0.0377834253013134,45.14636993408203,45.10858650878072,140.49259969592094,48.8798713684082
61,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_11_chin_raiser_8.jpg,0.04512600228190422,44.98014450073242,44.93501849845052,140.0610009431839,49.3359375
771,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_5_jaw_left_29.jpg,0.28684529662132263,44.70042419433594,44.413578897714615,139.58536958694458,48.64952850341797
459,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_14_7_jaw_forward_25.jpg,0.0352945402264595,35.33898162841797,35.30368708819151,125.78989040851593,38.95490646362305
780,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_9_mouth_right_30.jpg,0.03876207023859024,29.588985443115234,29.550223372876644,117.32946476340294,33.184696197509766
133,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_5_jaw_left_27.jpg,0.03250075504183769,27.139217376708984,27.106716621667147,112.6766177713871,30.701431274414062
491,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_12_lip_puckerer_33.jpg,0.036670565605163574,25.366016387939453,25.32934582233429,109.205715239048,28.7203311920166
803,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_17_cheek_blowing_23.jpg,0.03653762489557266,24.820194244384766,24.783656619489193,107.41105279326439,27.895076751708984
215,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_10_dimpler_12.jpg,0.4080440402030945,21.826744079589844,21.41870003938675,100.71611347794533,24.79141616821289
560,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_6_jaw_right_34.jpg,0.038021400570869446,21.748685836791992,21.710664436221123,102.18286940455437,24.961143493652344
659,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_12_12_lip_puckerer_32.jpg,0.037467110902071,20.248998641967773,20.211531531065702,98.26464378833771,22.855009078979492
891,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_7_jaw_forward_56.jpg,0.09171891212463379,18.706897735595703,18.61517882347107,95.2564725279808,21.794227600097656
804,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_9_7_jaw_forward_23.jpg,0.03897207975387573,18.670886993408203,18.631914913654327,94.12509426474571,20.95425796508789
509,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_9_mouth_right_54.jpg,0.03465741500258446,18.20348358154297,18.168826166540384,93.74895688891411,20.8077335357666
764,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_4_anger_46.jpg,0.04467190429568291,17.948490142822266,17.903818238526583,89.26989288628101,19.541942596435547
204,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_9_1_neutral_5.jpg,0.039107829332351685,16.974023818969727,16.934915989637375,90.81940047442913,19.617019653320312
0,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_1_neutral_25.jpg,0.039628639817237854,15.944907188415527,15.90527854859829,88.1414253860712,18.312984466552734
691,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_3_10_dimpler_25.jpg,0.03350592404603958,14.175911903381348,14.142405979335308,83.2575217038393,16.12767791748047
740,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_6_8_mouth_left_5.jpg,0.03439406678080559,13.483609199523926,13.44921513274312,81.72971585392952,15.673074722290039
122,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_19_brow_raiser_31.jpg,0.03894825652241707,13.12044906616211,13.081500809639692,80.16171953082085,14.98824405670166
510,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_19_brow_raiser_15.jpg,0.03306635841727257,11.621455192565918,11.588388834148645,76.43636372685432,13.447688102722168
709,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_12_1_neutral_50.jpg,0.0323026217520237,11.589491844177246,11.557189222425222,76.35747161507607,13.370854377746582
434,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_20_brow_lower_34.jpg,0.03360385447740555,10.239556312561035,10.20595245808363,72.06696137785912,11.913984298706055
291,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_3_mouth_stretch_32.jpg,0.19648179411888123,9.659560203552246,9.463078409433365,69.9949884340167,11.355412483215332
379,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_2_20_brow_lower_8.jpg,0.05155517905950546,9.521503448486328,9.469948269426823,69.50684455782175,11.025663375854492
363,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_16_grin_33.jpg,0.030766375362873077,8.000404357910156,7.969637982547283,64.01085191965103,9.343229293823242
323,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_10_dimpler_45.jpg,0.03866083547472954,7.999581813812256,7.960920978337526,59.66084726899862,9.151519775390625
581,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_12_lip_puckerer_29.jpg,0.17109133303165436,7.923460006713867,7.752368673682213,64.10388918966055,9.560887336730957
418,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_2_smile_8.jpg,0.04497985914349556,7.625115871429443,7.580136012285948,62.45669060200453,9.256420135498047
312,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_12_lip_puckerer_23.jpg,0.03417864069342613,6.686599254608154,6.652420613914728,57.76068266481161,8.22213363647461
326,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_2_smile_35.jpg,0.0436369962990284,6.672006130218506,6.6283691339194775,58.446916319429874,8.238624572753906
779,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_9_12_lip_puckerer_17.jpg,0.03666333854198456,6.656818389892578,6.620155051350594,58.92296153306961,8.017327308654785
723,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_10_8_mouth_left_24.jpg,0.03900809958577156,6.630694389343262,6.59168628975749,58.63633915781975,7.877843856811523
941,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_17_7_jaw_forward_6.jpg,0.055286768823862076,6.4352874755859375,6.380000706762075,57.98488698899746,8.034887313842773
601,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_3_mouth_stretch_16.jpg,0.04487471655011177,6.430085182189941,6.38521046563983,57.43340550363064,7.749374866485596
717,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_3_5_jaw_left_24.jpg,0.032738883048295975,6.248112201690674,6.215373318642378,56.48144546896219,7.572021484375
835,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_3_4_anger_23.jpg,0.029982633888721466,5.226470470428467,5.196487836539745,52.23867283761501,6.563647270202637
728,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_14_16_grin_25.jpg,0.03766297176480293,5.015753746032715,4.978090774267912,51.27389031648636,6.2207794189453125
193,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_3_2_smile_9.jpg,0.051260460168123245,4.995574474334717,4.9443140141665936,51.210224613547325,6.283069133758545
