idx,image_path,baseline_lmk_err,finetuned_lmk_err,lmk_err_delta_ft_minus_base,finetuned_cam_score,finetuned_lmk_abs_max,baseline_photo_l1,finetuned_photo_l1,baseline_runtime_ms,finetuned_runtime_ms,landmark_target_source,is_failure,hybrid_selective_fallback
0,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_1_neutral_25.jpg,0.039626676589250565,7.7819671630859375,7.742340486496687,58.08205482363701,8.939080238342285,0.5376215577125549,0.5376215577125549,nan,nan,real_npy,1,1
1,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_16_6_jaw_right_42.jpg,0.08873213082551956,0.09856779128313065,0.009835660457611084,6.862283423542976,0.6492706537246704,0.44511547684669495,0.44511547684669495,nan,nan,real_npy,0,1
2,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_2_smile_1.jpg,0.05355992913246155,0.05275091901421547,-0.0008090101182460785,8.136144369840622,0.6949147582054138,0.42115887999534607,0.42115887999534607,nan,nan,real_npy,0,1
3,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_2_smile_35.jpg,0.04711785167455673,0.09126083552837372,0.044142983853816986,7.304694674909115,0.6281681060791016,0.4215160310268402,0.4215160310268402,nan,nan,real_npy,0,1
4,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_17_9_mouth_right_9.jpg,0.05628538131713867,0.062101371586322784,0.0058159902691841125,8.417518455535173,0.6629880666732788,0.3694095313549042,0.3694095313549042,nan,nan,real_npy,0,1
5,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_18_eye_closed_19.jpg,0.04530315473675728,0.04275420680642128,-0.0025489479303359985,9.010991458781064,0.7364763617515564,0.2790377140045166,0.2790377140045166,23.739174999946044,21.00447699990582,real_npy,0,1
6,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_8_17_cheek_blowing_52.jpg,0.21300917863845825,0.20872843265533447,-0.004280745983123779,6.131848447024822,0.5970227122306824,0.37326133251190186,0.37326133251190186,19.80720200003816,21.317666999948415,real_npy,0,0
7,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_19_15_lip_roll_49.jpg,0.741279661655426,0.6741783022880554,-0.0671013593673706,8.32938976585865,0.7169172167778015,0.37162894010543823,0.37162894010543823,22.80091900001935,20.036347000086607,real_npy,0,1
8,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_5_jaw_left_47.jpg,0.06633345782756805,0.07685568928718567,0.010522231459617615,9.368579600937665,0.8091579079627991,0.4808140993118286,0.4808140993118286,20.323875000030966,20.65524599993296,real_npy,0,1
9,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_2_20_brow_lower_7.jpg,0.22606077790260315,0.21175900101661682,-0.014301776885986328,8.519395276904106,0.6877139210700989,0.37762635946273804,0.37762635946273804,20.985690999850704,21.863293000023987,real_npy,0,1
10,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_13_16_grin_2.jpg,0.21612326800823212,0.21569344401359558,-0.00042982399463653564,6.673229735344648,0.6054430603981018,0.43702012300491333,0.43702012300491333,23.10767099993427,50.77177099997243,real_npy,0,1
11,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_10_dimpler_23.jpg,0.04108661785721779,0.03709953650832176,-0.003987081348896027,8.379446310922503,0.7029750347137451,0.3632708191871643,0.3632708191871643,21.132846000000427,19.69292199987649,real_npy,0,1
12,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_13_lip_funneler_46.jpg,0.12707671523094177,0.13127316534519196,0.004196450114250183,7.937644988298416,0.6772962212562561,0.5959072709083557,0.5959072709083557,20.23453500009964,28.9249600000403,real_npy,0,1
13,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_10_19_brow_raiser_7.jpg,0.04175350442528725,0.04958794638514519,0.00783444195985794,7.6224518567323685,0.6629857420921326,0.22483651340007782,0.22483651340007782,25.40354000007028,49.07759599996098,real_npy,0,1
14,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_18_eye_closed_29.jpg,0.07103569060564041,0.07370863109827042,0.002672940492630005,8.068118557333946,0.6854726076126099,0.33427050709724426,0.33427050709724426,22.830472000123336,19.744277999961923,real_npy,0,1
15,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_19_10_dimpler_6.jpg,0.05460871756076813,0.053305480629205704,-0.0013032369315624237,8.84118372388184,0.7377378940582275,0.28018832206726074,0.28018832206726074,89.71670500000073,22.4431149999873,real_npy,0,1
16,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_12_lip_puckerer_40.jpg,0.18347880244255066,0.1983329951763153,0.014854192733764648,7.012735951691866,0.6361338496208191,0.45004504919052124,0.45004504919052124,21.198691000108738,22.972138999875824,real_npy,0,1
17,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_7_jaw_forward_36.jpg,0.0451134629547596,0.046506620943546295,0.0013931579887866974,7.367971729487181,0.650684654712677,0.3089570999145508,0.3089570999145508,19.845973999963462,32.643700000107856,real_npy,0,1
18,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_6_14_sadness_1.jpg,0.07469137758016586,0.07516256719827652,0.00047118961811065674,7.848531574010849,0.7254083752632141,0.3671760559082031,0.3671760559082031,20.663694000177202,20.794595000097615,real_npy,0,1
19,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_19_brow_raiser_56.jpg,0.06226683408021927,0.0606401264667511,-0.0016267076134681702,8.458350419998169,0.7379011511802673,0.399122953414917,0.399122953414917,20.52869599992846,20.970666000039273,real_npy,0,1
20,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_18_eye_closed_29.jpg,0.07839646190404892,0.08887463063001633,0.010478168725967407,8.496022328734398,0.7104074358940125,0.29963529109954834,0.29963529109954834,20.82520600015414,87.36135900016961,real_npy,0,1
21,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_13_lip_funneler_41.jpg,0.11614851653575897,0.1070147156715393,-0.009133800864219666,8.101142428815365,0.7665775418281555,0.4520139992237091,0.4520139992237091,20.627544000035414,19.797657000026447,real_npy,0,1
22,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_19_10_dimpler_38.jpg,0.5948874354362488,0.5637546181678772,-0.031132817268371582,7.323444217443466,0.6942811012268066,0.38551872968673706,0.38551872968673706,20.1637259999643,33.18309499991301,real_npy,0,1
23,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_7_jaw_forward_31.jpg,0.03840083256363869,0.03417506068944931,-0.004225771874189377,7.770187396556139,0.6478287577629089,0.4458387494087219,0.4458387494087219,22.03698399989662,25.561366999909296,real_npy,0,1
24,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_9_2_smile_19.jpg,0.05439550429582596,0.05479106679558754,0.0003955624997615814,9.102511515375227,0.7416223883628845,0.3864700496196747,0.3864700496196747,25.84184500005904,21.44418900002165,real_npy,0,1
25,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_19_2_smile_32.jpg,0.15337792038917542,0.1602262258529663,0.0068483054637908936,7.434814106673002,0.7069892287254333,0.2019471824169159,0.2019471824169159,42.659849000074246,23.1795869999587,real_npy,0,1
26,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_19_8_mouth_left_22.jpg,0.0642315223813057,0.06622355431318283,0.0019920319318771362,9.512717921286821,0.7942965030670166,0.36723706126213074,0.36723706126213074,42.49331899995923,34.79427799993573,real_npy,0,1
27,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_8_7_jaw_forward_0.jpg,0.10142006725072861,0.10882891714572906,0.007408849895000458,7.945327747613192,0.7045279145240784,0.2726958394050598,0.2726958394050598,24.773474000085116,38.48936400004277,real_npy,0,1
28,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_3_mouth_stretch_33.jpg,0.04548564925789833,0.045371588319540024,-0.00011406093835830688,7.623943407088518,0.7333927154541016,0.43496018648147583,0.43496018648147583,21.26704800002699,22.19762400000036,real_npy,0,1
29,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_14_19_brow_raiser_46.jpg,0.1687801629304886,0.17974956333637238,0.010969400405883789,8.188966237008572,0.6559383869171143,0.6399165987968445,0.6399165987968445,32.94332299992675,34.95900600000823,real_npy,0,1
30,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_3_7_jaw_forward_29.jpg,0.04071866348385811,0.04983164742588997,0.00911298394203186,8.112295873463154,0.7090322375297546,0.28798985481262207,0.28798985481262207,23.974913000074594,20.582446999924287,real_npy,0,1
31,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_5_jaw_left_58.jpg,0.6691820621490479,0.7222673892974854,0.0530853271484375,6.814278926700354,0.6611906290054321,0.455867201089859,0.455867201089859,21.27290599992193,19.066689000055703,real_npy,0,1
32,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_17_cheek_blowing_43.jpg,0.028806058689951897,0.030370580032467842,0.0015645213425159454,7.53539327904582,0.6224358677864075,0.19434833526611328,0.19434833526611328,19.89916299999095,20.403415999908248,real_npy,0,1
33,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_8_20_brow_lower_3.jpg,0.05248657241463661,0.054548073559999466,0.002061501145362854,7.924025557935238,0.7216747403144836,0.2932663559913635,0.2932663559913635,20.66920300012498,20.148101999893697,real_npy,0,1
34,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_14_12_lip_puckerer_44.jpg,0.07058016210794449,0.0682462528347969,-0.002333909273147583,8.566224072128534,0.6915740966796875,0.3573296368122101,0.3573296368122101,21.818166000002748,43.1673900000078,real_npy,0,1
35,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_13_lip_funneler_14.jpg,0.19385144114494324,0.20482082664966583,0.010969385504722595,7.788461323827505,0.661679744720459,0.5636483430862427,0.5636483430862427,21.233265000091706,19.222918999957983,real_npy,0,1
36,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_16_grin_60.jpg,0.04121372476220131,2.1915674209594727,2.1503536961972713,31.581377435475588,3.211148262023926,0.5149634480476379,0.5149634480476379,21.547636999912356,31.154564999951617,real_npy,1,1
37,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_9_17_cheek_blowing_28.jpg,0.04106546938419342,0.04244712367653847,0.001381654292345047,7.472707204520702,0.6511344909667969,0.25688207149505615,0.25688207149505615,21.013132000007317,29.726401000061742,real_npy,0,1
38,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_13_lip_funneler_56.jpg,0.06694772094488144,0.06488821655511856,-0.0020595043897628784,8.264282573014498,0.7088073492050171,0.43158015608787537,0.43158015608787537,19.60192100000313,20.712694999929226,real_npy,0,1
39,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_2_12_lip_puckerer_31.jpg,0.10844876617193222,0.1145860031247139,0.006137236952781677,8.204392403364182,0.6464630961418152,0.4569994807243347,0.4569994807243347,21.751743000095303,19.653377999929944,real_npy,0,1
40,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_19_brow_raiser_34.jpg,0.04456815868616104,2.1821882724761963,2.1376201137900352,29.18655387312174,3.3262548446655273,0.43452566862106323,0.43452566862106323,20.849917000077767,29.201548000173716,real_npy,1,1
41,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_15_9_mouth_right_19.jpg,0.07193019986152649,0.08447306603193283,0.012542866170406342,7.756412206217647,0.663173496723175,0.5738368630409241,0.5738368630409241,20.7717540001795,71.43610499997521,real_npy,0,1
42,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_14_16_grin_63.jpg,0.03626086562871933,0.03345832601189613,-0.0028025396168231964,7.6738050282001495,0.6837512254714966,0.3643465042114258,0.3643465042114258,56.02745800001685,18.77621900007398,real_npy,0,1
43,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_12_lip_puckerer_13.jpg,0.05699606612324715,0.0610513761639595,0.004055310040712357,8.825853366404772,0.7163391709327698,0.3965231776237488,0.3965231776237488,19.67356400018616,21.17280400011623,real_npy,0,1
44,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_6_9_mouth_right_32.jpg,0.04958774149417877,0.05096249654889107,0.0013747550547122955,7.685787972062826,0.6391417980194092,0.2980691194534302,0.2980691194534302,19.999010999981692,20.58332999990853,real_npy,0,1
45,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_15_lip_roll_29.jpg,0.07378430664539337,0.08410825580358505,0.010323949158191681,7.854684263467789,0.6593651175498962,0.42207491397857666,0.42207491397857666,21.853369000155,19.845842999984598,real_npy,0,1
46,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_16_grin_29.jpg,0.1404925286769867,0.15107834339141846,0.010585814714431763,7.594904538244009,0.6363334059715271,0.34527483582496643,0.34527483582496643,23.887677999937296,21.78931100002046,real_npy,0,1
47,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_7_jaw_forward_64.jpg,0.2949428856372833,0.293347030878067,-0.0015958547592163086,7.359901763498783,0.6897041201591492,0.45648670196533203,0.45648670196533203,20.48867100006646,20.07417700019687,real_npy,0,1
48,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_12_8_mouth_left_29.jpg,0.04842343553900719,0.044591616839170456,-0.003831818699836731,8.412233892828226,0.7010680437088013,0.4136093556880951,0.4136093556880951,22.107400000095367,21.909259000040038,real_npy,0,1
49,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_13_7_jaw_forward_44.jpg,0.04211396351456642,0.048758722841739655,0.006644759327173233,8.559867359697819,0.7326145768165588,0.3258798122406006,0.3258798122406006,23.587120999991384,22.211760000118375,real_npy,0,1
50,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_13_20_brow_lower_47.jpg,0.053274672478437424,0.05881072208285332,0.0055360496044158936,7.805273920297623,0.6530307531356812,0.4178984761238098,0.4178984761238098,20.153078000021196,19.825386999855255,real_npy,0,1
51,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_18_eye_closed_42.jpg,0.03487313911318779,0.036682091653347015,0.0018089525401592255,7.77785612270236,0.6462790369987488,0.32483065128326416,0.32483065128326416,23.285933000124714,69.63614000005691,real_npy,0,1
52,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_6_4_anger_40.jpg,0.24714453518390656,0.2796006202697754,0.032456085085868835,6.732778906822205,0.663325846195221,0.39704859256744385,0.39704859256744385,41.50346000005811,20.26447299999745,real_npy,0,1
53,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_3_3_mouth_stretch_21.jpg,0.03201683238148689,0.03702482581138611,0.005007993429899216,7.798636231571436,0.7123624086380005,0.32566893100738525,0.32566893100738525,20.34070099989549,20.778659000143307,real_npy,0,1
54,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_16_grin_32.jpg,0.0591973140835762,0.06638912856578827,0.007191814482212067,7.783939138054848,0.6811528205871582,0.327193021774292,0.327193021774292,19.78695799994057,20.811958999956914,real_npy,0,1
55,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_3_mouth_stretch_47.jpg,0.13396942615509033,0.1608552485704422,0.026885822415351868,6.882484279572964,0.6692236661911011,0.6468546390533447,0.6468546390533447,19.705242000100043,21.2772469999436,real_npy,0,1
56,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_12_13_lip_funneler_27.jpg,0.07334723323583603,0.0693090558052063,-0.00403817743062973,8.969864317215979,0.7678754329681396,0.5505934357643127,0.5505934357643127,19.843234000063603,66.6629140000623,real_npy,0,1
57,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_3_mouth_stretch_9.jpg,0.04391394183039665,0.04383544251322746,-7.849931716918945e-05,8.102249003946781,0.7418584227561951,0.32537931203842163,0.32537931203842163,19.47686599987719,32.16285100006644,real_npy,0,1
58,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_9_3_mouth_stretch_2.jpg,0.06886796653270721,0.08338821679353714,0.014520250260829926,8.139265529811382,0.7431783080101013,0.3780031204223633,0.3780031204223633,22.298853999927815,24.04103200001373,real_npy,0,1
59,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_10_dimpler_26.jpg,0.05276361480355263,0.06298694014549255,0.010223325341939926,7.994354896247387,0.7052096128463745,0.4767512381076813,0.4767512381076813,21.78953900011038,19.763340999816137,real_npy,0,1
60,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_15_6_jaw_right_42.jpg,0.04482211172580719,0.046362537890672684,0.0015404261648654938,8.075728952884674,0.6858994364738464,0.567866861820221,0.567866861820221,20.478632999811452,22.145359999967695,real_npy,0,1
61,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_11_chin_raiser_8.jpg,0.04513133689761162,28.110233306884766,28.065101969987154,102.87970350682735,29.978193283081055,0.3839183747768402,0.3839183747768402,21.722887000123592,19.77128399994399,real_npy,1,1
62,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_17_cheek_blowing_27.jpg,0.05984926223754883,0.07451175898313522,0.014662496745586395,8.265171805396676,0.6802507638931274,0.32437363266944885,0.32437363266944885,20.920634999811227,20.177449999891905,real_npy,0,1
63,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_1_neutral_19.jpg,0.06912245601415634,0.07186169177293777,0.002739235758781433,8.773237481713295,0.7124820351600647,0.535876452922821,0.535876452922821,23.26421499992648,19.927502000200548,real_npy,0,1
64,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_2_11_chin_raiser_8.jpg,0.0512390062212944,0.048319876194000244,-0.002919130027294159,9.359397053718567,0.7614490985870361,0.46240171790122986,0.46240171790122986,20.50020400020003,21.162583999966955,real_npy,0,1
65,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_16_grin_59.jpg,0.07835827767848969,0.1016182079911232,0.023259930312633514,7.959536753594875,0.6826348900794983,0.415808767080307,0.415808767080307,23.360520000096585,21.630427999980384,real_npy,0,1
66,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_12_lip_puckerer_24.jpg,0.03806605935096741,0.041669540107250214,0.0036034807562828064,7.730149012058973,0.6379340291023254,0.4573996365070343,0.4573996365070343,55.85226299990609,35.02690300001632,real_npy,0,1
67,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_2_13_lip_funneler_38.jpg,0.08478675037622452,0.0947793573141098,0.009992606937885284,7.88270615786314,0.7028296589851379,0.3879821002483368,0.3879821002483368,21.283872999902087,44.899963999796455,real_npy,0,1
68,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_8_7_jaw_forward_33.jpg,0.033444300293922424,0.6539725065231323,0.6205282062292099,17.099648530595005,1.51990807056427,0.28824177384376526,0.28824177384376526,20.11997199997495,22.19591700009005,real_npy,0,1
